pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
17224645,Bcl2/bcl-xL inhibitor engenders apoptosis and increases chemosensitivity in mesothelioma.,2007,Cancer biology & therapy,open access,True,bronze,,https://www.tandfonline.com/doi/pdf/10.4161/cbt.6.2.3626?needAccess=true,corpus/by-pmid/17224645.md
17225800,Modeling prostate anatomy from multiple view TRUS images for image-guided HIFU therapy.,2007,"IEEE transactions on ultrasonics, ferroelectrics, and frequency control",paywalled,False,closed,,,corpus/by-pmid/17225800.md
17228019,Phase II clinical trial of chemotherapy-naive patients > or = 70 years of age treated with erlotinib for advanced non-small-cell lung cancer.,2007,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,paywalled,False,closed,,,corpus/by-pmid/17228019.md
17239314,Oncologic outcomes for ablative therapy of kidney cancer.,2007,Current urology reports,paywalled,False,closed,,,corpus/by-pmid/17239314.md
17280536,Sonablate-500: transrectal high-intensity focused ultrasound for the treatment of prostate cancer.,2006,Expert review of medical devices,paywalled,False,closed,,,corpus/by-pmid/17280536.md
17363137,Use of hecate-chorionic gonadotropin beta conjugate in therapy of lutenizing hormone receptor expressing gonadal somatic cell tumors.,2007,Molecular and cellular endocrinology,open access,True,green,,https://hal.science/hal-00531905,corpus/by-pmid/17363137.md
17363490,Combined targeting of epidermal growth factor receptor and hedgehog signaling by gefitinib and cyclopamine cooperatively improves the cytotoxic effects of docetaxel on metastatic prostate cancer cells.,2007,Molecular cancer therapeutics,open access,True,bronze,,https://aacrjournals.org/mct/article-pdf/6/3/967/1876852/967.pdf,corpus/by-pmid/17363490.md
17365674,HIFU and cryoablation--non or minimal touch techniques for the treatment of prostate cancer. Is there a role for contrast enhanced ultrasound?,2007,Minimally invasive therapy & allied technologies : MITAT : official journal of the Society for Minimally Invasive Therapy,paywalled,False,closed,,,corpus/by-pmid/17365674.md
17378856,Visually directed high-intensity focused ultrasound for organ-confined prostate cancer: a proposed standard for the conduct of therapy.,2007,BJU international,paywalled,False,closed,,,corpus/by-pmid/17378856.md
17412548,The safety and efficacy of radiofrequency and electrolytic ablation created adjacent to large hepatic veins in a porcine model.,2007,European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,paywalled,False,closed,,,corpus/by-pmid/17412548.md
17414518,Energy-based ablative therapy of prostate cancer: high-intensity focused ultrasound and cryoablation.,2007,Current opinion in urology,paywalled,False,closed,,,corpus/by-pmid/17414518.md
17419708,"Sonodynamic therapy of cancer using a novel porphyrin derivative, DCPH-P-Na(I), which is devoid of photosensitivity.",2007,Cancer science,open access,True,bronze,PMC11159730,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1349-7006.2007.00468.x,corpus/by-pmid/17419708.md
17426335,A comparison of adiposity measures as predictors of all-cause mortality: the Melbourne Collaborative Cohort Study.,2007,"Obesity (Silver Spring, Md.)",open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1038/oby.2007.622,corpus/by-pmid/17426335.md
17430694,The role of high-intensity focused ultrasound in prostate cancer.,2007,Current oncology reports,paywalled,False,closed,,,corpus/by-pmid/17430694.md
17432561,Cryoablation and high-intensity focused ultrasound.,2007,Recent results in cancer research. Fortschritte der Krebsforschung. Progres dans les recherches sur le cancer,paywalled,False,unknown,,,corpus/by-pmid/17432561.md
17441457,[Anesthetic management for high-intensity focused ultrasound (HIFU) therapy in prostate cancer patients].,2007,Masui. The Japanese journal of anesthesiology,paywalled,False,unknown,,,corpus/by-pmid/17441457.md
17459271,Locally ablative therapies for primary radiation failures: a review and critical assessment of the efficacy.,2007,Current urology reports,paywalled,False,closed,,,corpus/by-pmid/17459271.md
17535031,"Monitoring of chemotherapy-induced cell death in melanoma tumors by N,N'-Didansyl-L-cystine.",2007,Technology in cancer research & treatment,paywalled,False,closed,,,corpus/by-pmid/17535031.md
17554237,[Ultrasound--mechanisms of action and application in sonodynamic therapy].,2007,Postepy higieny i medycyny doswiadczalnej (Online),paywalled,False,unknown,,,corpus/by-pmid/17554237.md
17555392,High-intensity focused ultrasound ablation of breast cancer.,2007,Expert review of anticancer therapy,paywalled,False,closed,,,corpus/by-pmid/17555392.md
17578342,The clinical applications of high intensity focused ultrasound in the prostate.,2007,"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",paywalled,False,closed,,,corpus/by-pmid/17578342.md
17606972,"Phase II clinical trial of ixabepilone (BMS-247550), an epothilone B analog, as first-line therapy in patients with metastatic breast cancer previously treated with anthracycline chemotherapy.",2007,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,paywalled,False,closed,,,corpus/by-pmid/17606972.md
17606975,"Phase II clinical trial of ixabepilone (BMS-247550), an epothilone B analog, in patients with taxane-resistant metastatic breast cancer.",2007,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,open access,True,bronze,,https://ascopubs.org/doi/pdfdirect/10.1200/JCO.2006.08.9102?role=tab,corpus/by-pmid/17606975.md
17615530,High-intensity focused ultrasound (HIFU) for prostate cancer.,2007,Cancer control : journal of the Moffitt Cancer Center,open access,True,bronze,,https://journals.sagepub.com/doi/pdf/10.1177/107327480701400307,corpus/by-pmid/17615530.md
17636462,"Molecular mechanisms of resveratrol (3,4,5-trihydroxy-trans-stilbene) and its interaction with TNF-related apoptosis inducing ligand (TRAIL) in androgen-insensitive prostate cancer cells.",2007,Molecular and cellular biochemistry,paywalled,False,closed,,,corpus/by-pmid/17636462.md
1766747,[Bioelectric activity of the brain of children with long-term remission of acute lymphoblastic leukemia receiving chemoradiation prevention of neuroleukemia].,1991,Pediatriia,paywalled,False,unknown,,,corpus/by-pmid/1766747.md
17668933,Towards solid tumor treatment by irreversible electroporation: intrinsic redistribution of fields and currents in tissue.,2007,Technology in cancer research & treatment,paywalled,False,closed,,,corpus/by-pmid/17668933.md
17668934,Mathematical modeling of irreversible electroporation for treatment planning.,2007,Technology in cancer research & treatment,open access,True,bronze,,https://journals.sagepub.com/doi/pdf/10.1177/153303460700600403,corpus/by-pmid/17668934.md
17668937,A study of the immunological response to tumor ablation with irreversible electroporation.,2007,Technology in cancer research & treatment,paywalled,False,closed,,,corpus/by-pmid/17668937.md
17682946,Power density requirement of a 4 MHz micro-ultrasonic transducer for sonodynamic therapy.,2008,Biomedical microdevices,paywalled,False,closed,,,corpus/by-pmid/17682946.md
17874299,Reactive oxygen species generation and mitochondrial dysfunction in the apoptotic cell death of human myeloid leukemia HL-60 cells by a dietary compound withaferin A with concomitant protection by N-acetyl cysteine.,2007,Apoptosis : an international journal on programmed cell death,paywalled,False,closed,,,corpus/by-pmid/17874299.md
17886005,"Effects of weak, low-frequency pulsed electromagnetic fields (BEMER type) on gene expression of human mesenchymal stem cells and chondrocytes: an in vitro study.",2007,Electromagnetic biology and medicine,paywalled,False,closed,,,corpus/by-pmid/17886005.md
17919699,Salvage laparoscopic extraperitoneal radical prostatectomy after failed high-intensity focused ultrasound and radiotherapy for localized prostate cancer.,2007,Urology,paywalled,False,closed,,,corpus/by-pmid/17919699.md
17936800,Phase I/II trial of high intensity focused ultrasound for the treatment of previously untreated localized prostate cancer.,2007,The Journal of urology,paywalled,False,closed,,,corpus/by-pmid/17936800.md
17936815,Focal therapy for localized prostate cancer: a critical appraisal of rationale and modalities.,2007,The Journal of urology,paywalled,False,closed,,,corpus/by-pmid/17936815.md
17958041,Prostate cancer's prognosis.,2007,U.S. news & world report,paywalled,False,unknown,,,corpus/by-pmid/17958041.md
17970027,Sonodynamic therapy of cancer using novel sonosensitizers.,2007,Anticancer research,paywalled,False,unknown,,,corpus/by-pmid/17970027.md
17997016,Editorial comment on: first analysis of the long-term results with transrectal HIFU in patients with localized prostate cancer.,2008,European urology,paywalled,False,closed,,,corpus/by-pmid/17997016.md
18002757,Electrochemical therapy to treat cancer (in vivo treatment).,2007,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,paywalled,False,closed,,,corpus/by-pmid/18002757.md
18024094,Salvage radiotherapy after high-intensity focused ultrasound for localised prostate cancer--a case report.,2008,Clinical oncology (Royal College of Radiologists (Great Britain)),paywalled,False,closed,,,corpus/by-pmid/18024094.md
18077913,[Transrectal high-intensity focused ultrasound with the Sonablate 500 for the treatment of prostate cancer].,2007,Zhonghua nan ke xue = National journal of andrology,paywalled,False,unknown,,,corpus/by-pmid/18077913.md
18097578,Hyperthermic CO2 pneumoperitoneum induces apoptosis in human colon cancer cells through Bax-associated mitochondrial pathway.,2008,Oncology reports,paywalled,False,unknown,,,corpus/by-pmid/18097578.md
18158564,Inhibition of novel protein kinase C-epsilon augments TRAIL-induced cell death in A549 lung cancer cells.,2007,Pathology oncology research : POR,paywalled,False,closed,,,corpus/by-pmid/18158564.md
18207031,Synergistic tumor-killing effect of radiation and berberine combined treatment in lung cancer: the contribution of autophagic cell death.,2008,"International journal of radiation oncology, biology, physics",paywalled,False,closed,,,corpus/by-pmid/18207031.md
18225547,Artemisia princeps var orientalis induces apoptosis in human breast cancer MCF-7 cells.,2007,Anticancer research,paywalled,False,unknown,,,corpus/by-pmid/18225547.md
18242358,Indications for extended 14-core transrectal ultrasound-guided prostate biopsy.,2008,Urology,paywalled,False,closed,,,corpus/by-pmid/18242358.md
18265750,"[Indications, techniques and outcomes of high-intensity focused ultrasound (HIFU) for the treatment of localized prostate cancer].",2007,Annales d'urologie,paywalled,False,closed,,,corpus/by-pmid/18265750.md
18270001,A broadband high-frequency electrical impedance tomography system for breast imaging.,2008,IEEE transactions on bio-medical engineering,paywalled,False,closed,,,corpus/by-pmid/18270001.md
18270876,Tumor thermal ablation therapy using alkali metals as powerful self-heating seeds.,2008,Minimally invasive therapy & allied technologies : MITAT : official journal of the Society for Minimally Invasive Therapy,paywalled,False,closed,,,corpus/by-pmid/18270876.md
18281673,Biomarkers of response to epidermal growth factor receptor inhibitors in Non-Small-Cell Lung Cancer Working Group: standardization for use in the clinical trial setting.,2008,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,open access,True,bronze,,https://ascopubs.org/doi/pdfdirect/10.1200/JCO.2007.12.9858?role=tab,corpus/by-pmid/18281673.md
18314258,Molecular mechanisms of mistletoe plant extract-induced apoptosis in acute lymphoblastic leukemia in vivo and in vitro.,2008,Cancer letters,paywalled,False,closed,,,corpus/by-pmid/18314258.md
18351319,[HIFU in urological oncology].,2008,Der Urologe. Ausg. A,paywalled,False,closed,,,corpus/by-pmid/18351319.md
18361170,Managing a non-healing pilonidal sinus with POSiFECT e-stimulation.,2007,British journal of community nursing,paywalled,False,unknown,,,corpus/by-pmid/18361170.md
